公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
300350,华鹏飞,深圳市华鹏飞现代物流股份有限公司,"Shenzhen Huapengfei Modern Logistics Co.,Ltd.",广东省深圳市福田区八卦岭八卦路众鑫科技大厦第12层（大厦自编号1306#）,300350,华鹏飞,2012-08-21,"296,466,868","113,675,930",,,,0,0,华南,广东,深圳市,G 运输仓储,www.huapengfei.com
300351,永贵电器,浙江永贵电器股份有限公司,"Zhejiang Yonggui Electric Equipment Co.,LTD.",浙江省天台县白鹤镇东园路5号（西工业区）,300351,永贵电器,2012-09-20,"384,606,412","195,624,000",,,,0,0,华东,浙江,台州市,C 制造业,www.yonggui.com
300352,北信源,北京北信源软件股份有限公司,Beijing VRV Software Corporation Limited.,北京市海淀区中关村南大街34号中关村科技发展大厦C座1602室,300352,北信源,2012-09-12,"579,929,635","377,653,834",,,,0,0,华北,北京,北京市,I 信息技术,www.vrv.com.cn
300353,东土科技,北京东土科技股份有限公司,"Kyland Technology Co.,Ltd.",北京市石景山区实兴大街30号院2号楼8至12层901,300353,东土科技,2012-09-27,"516,938,160","220,256,434",,,,0,0,华北,北京,北京市,C 制造业,www.kyland.com.cn
300354,东华测试,江苏东华测试技术股份有限公司,"DongHua Testing Technology Co.,Ltd.",江苏省靖江市靖江市斜桥镇新港大道208号（沿江公路罗家港桥东北侧200米）,300354,东华测试,2012-09-20,"138,370,201","66,847,336",,,,0,0,华东,江苏,泰州市,C 制造业,www.dhtest.com
300355,蒙草生态,内蒙古蒙草生态环境（集团）股份有限公司,"Inner Mongolia M-Grass Ecology And Environment（Group）Co.,Ltd.",内蒙古自治区呼和浩特市盛乐经济园区盛乐五街南侧,300355,蒙草生态,2012-09-27,"1,002,651,301","540,981,054",,,,0,0,华北,内蒙古,呼和浩特市,E 建筑业,www.nmhxy.com
300356,光一科技,光一科技股份有限公司,"EleFirst Science & Tech Co.,Ltd",江苏省南京市江宁经济技术开发区胜太路88号,300356,光一科技,2012-10-09,"166,121,848","121,361,422",,,,0,0,华东,江苏,南京市,C 制造业,www.elefirst.com
300357,我武生物,浙江我武生物科技股份有限公司,"Zhejiang Wolwo Bio-Pharmaceutical Co., Ltd.",浙江省湖州市德清县武康镇志远北路636号,300357,我武生物,2014-01-21,"161,600,000","71,642,781",,,,0,0,华东,浙江,湖州市,C 制造业,www.wolwobiotech.com
300358,楚天科技,楚天科技股份有限公司,TRUKING TECHNOLOGY LIMITED,湖南省长沙市宁乡县玉潭镇新康路1号,300358,楚天科技,2014-01-21,"446,331,171","139,366,840",,,,0,0,华中,湖南,长沙市,C 制造业,www.truking.cn
300359,全通教育,全通教育集团（广东）股份有限公司,"QTONE EDUCATION GROUP（GUANGDONG）.,LTD.",广东省中山市东区中山四路88号尚峰金融商务中心5座18层之一,300359,全通教育,2014-01-21,"633,772,477","259,408,738",,,,0,0,华南,广东,中山市,I 信息技术,www.qtone.cn
300360,炬华科技,杭州炬华科技股份有限公司,"Hangzhou Sunrise Technology Co., Ltd.",浙江省杭州市余杭区仓前街道龙潭路9号,300360,炬华科技,2014-01-21,"362,677,500","114,001,987",,,,0,0,华东,浙江,杭州市,C 制造业,www.sunrisemeter.com
300362,天翔环境,成都天翔环境股份有限公司,"CHENGDU TECHCENT ENVIRONMENT CO., LTD.",四川省成都市青白江区大同镇（工业园区内）,300362,天翔环境,2014-01-21,"426,999,190","165,088,424",,,,0,0,西南,四川,成都市,C 制造业,www.tbhic.cn
300363,博腾股份,重庆博腾制药科技股份有限公司,Porton Fine Chemicals Ltd.,重庆市(长寿)化工园区精细化工一区,300363,博腾股份,2014-01-29,"425,102,163","146,128,900",,,,0,0,西南,重庆,重庆市,C 制造业,www.porton.cn
300364,中文在线,中文在线数字出版集团股份有限公司,"ChineseAll Digital Publishing Group Co.,Ltd",北京市东城区安定门东大街28号2号楼9层905号,300364,中文在线,2015-01-21,"284,899,019","133,467,633",,,,0,0,华北,北京,北京市,R 文化传播,www.chineseall.com
300365,恒华科技,北京恒华伟业科技股份有限公司,"BEIJING FOREVER TECHNOLOGY CO., LTD",北京市西城区德胜门东滨河路11号4号楼3层,300365,恒华科技,2014-01-23,"175,905,000","64,279,525",,,,0,0,华北,北京,北京市,I 信息技术,www.ieforever.com
300366,创意信息,四川创意信息技术股份有限公司,"Sichuan Troy Information Technology Co.,Ltd.",四川省成都市青羊区万和路99号丽阳天下7-9室,300366,创意信息,2014-01-27,"241,224,147","53,840,730",,,,0,0,西南,四川,成都市,I 信息技术,www.sc-troy.com
300367,东方网力,东方网力科技股份有限公司,"NetPosa Technologies,Ltd.",北京市海淀区学院路35号世宁大厦4层408室,300367,东方网力,2014-01-29,"855,445,172","383,035,555",,,,0,0,华北,北京,北京市,C 制造业,www.netposa.com
300368,汇金股份,河北汇金机电股份有限公司,"Hebei Huijin Electromechanical Co., Ltd.",河北省石家庄高新技术产业开发区湘江道209号,300368,汇金股份,2014-01-23,"543,948,574","156,468,451",,,,0,0,华北,河北,石家庄市,C 制造业,www.hjjs.com
300369,绿盟科技,北京神州绿盟信息安全科技股份有限公司,"Nsfocus Information Technology Co., Ltd.",北京市海淀区北洼路4号益泰大厦5层,300369,绿盟科技,2014-01-29,"365,023,520","130,209,953",,,,0,0,华北,北京,北京市,I 信息技术,www.nsfocus.com
300370,安控科技,北京安控科技股份有限公司,"Beijing Etrol Technologies Co., Ltd.",北京市海淀区地锦路9号院6号楼,300370,安控科技,2014-01-23,"578,884,120","267,991,514",,,,0,0,华北,北京,北京市,C 制造业,www.etrol.com
300371,汇中股份,汇中仪表股份有限公司,"Huizhong Instrumentation Co., Ltd.",河北省唐山高新技术产业开发区高新西道126号,300371,汇中股份,2014-01-23,"120,000,000","35,511,305",,,,0,0,华北,河北,唐山市,C 制造业,www.hzyb.com
300372,欣泰电气,丹东欣泰电气股份有限公司,"DanDong XinTai Electric Co., Ltd",辽宁省丹东市振安区东平大街159号,300372,欣泰电气,2014-01-27,"171,557,218","98,730,871",,,,0,0,东北,辽宁,丹东市,C 制造业,www.xintaidianqi.com
300373,扬杰科技,扬州扬杰电子科技股份有限公司,"Yangzhou Yangjie Electronic Technology Co.,Ltd.",江苏省扬州市维扬经济开发区,300373,扬杰科技,2014-01-23,"472,490,843","128,984,475",,,,0,0,华东,江苏,扬州市,C 制造业,www.21yangjie.com
300374,恒通科技,北京恒通创新赛木科技股份有限公司,"Beijing Hengtong Innovation Luxwood Technology Co., Ltd.",北京市房山区窦店镇普安路87号,300374,恒通科技,2015-03-19,"194,680,000","110,103,950",,,,0,0,华北,北京,北京市,C 制造业,www.htcxms.com
300375,鹏翎股份,天津鹏翎胶管股份有限公司,"TIANJIN PENGLING RUBBER HOSE CO.,LTD.",天津市滨海新区中塘工业区葛万公路1703号,300375,鹏翎股份,2014-01-27,"185,834,188","78,799,764",,,,0,0,华北,天津,天津市,C 制造业,www.pengling.cn
300376,易事特,易事特集团股份有限公司,"East Group Co.,  Ltd",广东省东莞市松山湖科技产业园区工业北路6号,300376,易事特,2014-01-27,"575,958,639","125,324,000",,,,0,0,华南,广东,东莞市,C 制造业,www.eastups.com
300377,赢时胜,深圳市赢时胜信息技术股份有限公司,"SHENZHEN YSSTECH INFO-TECH CO.,LTD",广东省深圳市福田区深南路与新洲路交汇处东南侧航天大厦A座611A,300377,赢时胜,2014-01-27,"297,013,332","171,013,412",,,,0,0,华南,广东,深圳市,I 信息技术,www.ysstech.com
300378,鼎捷软件,鼎捷软件股份有限公司,"DIGIWIN SOFTWARE CO.,LTD.",上海市静安区江场路1377弄7号20层,300378,鼎捷软件,2014-01-27,"263,439,943","145,345,238",,,,0,0,华东,上海,上海市,I 信息技术,www.digiwin.com.cn
300379,东方通,北京东方通科技股份有限公司,"BEIJING TONGTECH  CO,. LTD.",北京市丰台区丰台路口139号主楼311室(园区),300379,东方通,2014-01-28,"138,324,394","64,803,523",,,,0,0,华北,北京,北京市,I 信息技术,www.tongtech.com
300380,安硕信息,上海安硕信息技术股份有限公司,"Shanghai Amarsoft Information & Technology Co.,Ltd",上海市杨浦区国泰路11号2308室,300380,安硕信息,2014-01-28,"137,440,000","48,322,496",,,,0,0,华东,上海,上海市,I 信息技术,www.amarsoft.com
300381,溢多利,广东溢多利生物科技股份有限公司,"GUANGDONG VTR BIO-TECH CO., LTD.",广东省珠海市南屏高科技工业区屏北一路8号,300381,溢多利,2014-01-28,"406,755,366","91,326,753",,,,0,0,华南,广东,珠海市,C 制造业,www.yiduoli.com
300382,斯莱克,苏州斯莱克精密设备股份有限公司,"Suzhou SLAC Precision Equipment Co.,Ltd.",江苏省苏州市吴中区胥口镇石胥路621号,300382,斯莱克,2014-01-29,"125,155,018","39,711,988",,,,0,0,华东,江苏,苏州市,C 制造业,www.slac.com.cn
300383,光环新网,北京光环新网科技股份有限公司,"Beijing Sinnet Technology Co.,Ltd.",北京市门头沟区石龙经济技术开发区永安路20号3号楼二层202室,300383,光环新网,2014-01-29,"723,175,694","351,823,268",,,,0,0,华北,北京,北京市,I 信息技术,www.sinnet.com.cn
300384,三联虹普,北京三联虹普新合纤技术服务股份有限公司,"Beijing Sanlian Hope Shin-Gosen Technical Service Co., Ltd.",北京市海淀区北清路68号院1号楼二层西侧01227-01302,300384,三联虹普,2014-08-01,"149,352,000","48,355,250",,,,0,0,华北,北京,北京市,M 科研服务,www.slhpcn.com
300385,雪浪环境,无锡雪浪环境科技股份有限公司,"WUXI XUELANG ENVIRONMENTAL TECHNOLOGY CO.,LTD.",江苏省无锡市滨湖区太湖街道双新经济园,300385,雪浪环境,2014-06-26,"120,000,000","47,913,720",,,,0,0,华东,江苏,无锡市,C 制造业,www.cecm.com.cn
300386,飞天诚信,飞天诚信科技股份有限公司,"Feitian Technologies Co.,Ltd.",北京市海淀区学清路9号汇智大厦B楼17层,300386,飞天诚信,2014-06-26,"418,044,000","155,733,784",,,,0,0,华北,北京,北京市,I 信息技术,www.ftsafe.com.cn
300387,富邦股份,湖北富邦科技股份有限公司,"Hubei Forbon Technology Co.,Ltd.",湖北省应城市经济技术开发区,300387,富邦股份,2014-07-02,"124,972,000","41,895,364",,,,0,0,华中,湖北,孝感市,C 制造业,www.forbon.com
300388,国祯环保,安徽国祯环保节能科技股份有限公司,"Anhui Guozhen Environment Protection Technology Joint Stock Co., Limited",安徽省合肥市高新技术产业开发区科学大道91号,300388,国祯环保,2014-08-01,"305,721,067","145,733,773",,,,0,0,华东,安徽,合肥市,N 公共环保,www.gzep.com.cn
300389,艾比森,深圳市艾比森光电股份有限公司,"Shenzhen Absen Optoelectronic Co., Ltd.",广东省深圳市龙岗区坂田街道雪岗路2018号天安云谷产业园一期3栋A座18、19、20层,300389,艾比森,2014-08-01,"319,462,232","92,510,278",,,,0,0,华南,广东,深圳市,C 制造业,www.szabsen.com，www.absen.cn
300390,天华超净,苏州天华超净科技股份有限公司,"SuZhou TA&A Ultra Clean Technology Co.,LTD.",江苏省苏州市工业园区双马街99号,300390,天华超净,2014-07-31,"344,547,500","119,546,823",,,,0,0,华东,江苏,苏州市,C 制造业,www.canmax.com.cn
300391,康跃科技,康跃科技股份有限公司,"Kangyue Technology CO.,Ltd",山东省潍坊市寿光市开发区（原北洛镇政府驻地）,300391,康跃科技,2014-08-01,"166,675,000","61,675,000",,,,0,0,华东,山东,潍坊市,C 制造业,www.chinakangyue.com
300392,腾信股份,北京腾信创新网络营销技术股份有限公司,Beijing Tensyn Digital Marketing Technology Joint Stock Company,北京市朝阳区光华路15号院2号楼601室,300392,腾信股份,2014-09-10,"384,000,000","164,114,773",,,,0,0,华北,北京,北京市,I 信息技术,www.tensynchina.com
300393,中来股份,苏州中来光伏新材股份有限公司,"Jolywood(Suzhou)Sunwatt Co.,Ltd",江苏省常熟市沙家浜镇常昆工业园区青年路,300393,中来股份,2014-09-12,"179,235,000","76,910,457",,,,0,0,华东,江苏,苏州市,C 制造业,www.jolywood.cn
300394,天孚通信,苏州天孚光通信股份有限公司,"Suzhou TFC Optical Communication Co., Ltd.",江苏省苏州高新区银珠路17号,300394,天孚通信,2015-02-17,"185,850,000","68,014,063",,,,0,0,华东,江苏,苏州市,C 制造业,www.tfcsz.com
300395,菲利华,湖北菲利华石英玻璃股份有限公司,HUBEI FEILIHUA QUARTZ GLASS CO.LTD,湖北省荆州市东方大道68号,300395,菲利华,2014-09-10,"196,800,000","139,686,651",,,,0,0,华中,湖北,荆州市,C 制造业,www.feilihua.com
300396,迪瑞医疗,长春迪瑞医疗科技股份有限公司,"DIRUI INDUSTRIAL CO.,LTD.",吉林省长春市高新开发区云河街95号,300396,迪瑞医疗,2014-09-10,"153,350,000","46,510,625",,,,0,0,东北,吉林,长春市,C 制造业,www.dirui.com.cn
300397,天和防务,西安天和防务技术股份有限公司,"Xi""an Tianhe Defense Technology Co., Ltd.",陕西省西安市高新区科技五路9号,300397,天和防务,2014-09-10,"240,000,000","103,200,000",,,,0,0,西北,陕西,西安市,C 制造业,www.thtw.com.cn
300398,飞凯材料,上海飞凯光电材料股份有限公司,"Shanghai Phichem Material Co., Ltd.",上海市宝山区潘泾路2999号,300398,飞凯材料,2014-10-09,"104,000,000","35,997,650",,,,0,0,华东,上海,上海市,C 制造业,www.phichem.com.cn
300399,京天利,北京无线天利移动信息技术股份有限公司,"Beijing Tianli Mobile Service Integration, INC.",北京市石景山区实兴大街30号院6号楼9层、3层,300399,京天利,2014-10-09,"152,000,000","44,356,288",,,,0,0,华北,北京,北京市,I 信息技术,www.ihandy.cn
300400,劲拓股份,深圳市劲拓自动化设备股份有限公司,"Shenzhen JT Automation Equipment Co.,Ltd",广东省深圳市宝安区西乡街道广深高速公路北侧鹤洲工业区劲拓自动化工业厂区,300400,劲拓股份,2014-10-10,"120,000,000","66,016,155",,,,0,0,华南,广东,深圳市,C 制造业,www.jt-ele.com
300401,花园生物,浙江花园生物高科股份有限公司,"Zhejiang Garden Bio-chemical High-tech Co., Ltd",浙江省东阳市南马镇花园村,300401,花园生物,2014-10-09,"181,400,000","96,584,010",,,,0,0,华东,浙江,金华市,C 制造业,www.hybiotech.com
300402,宝色股份,南京宝色股份公司,"NANJING BAOSE CO.,LTD",江苏省南京市江宁滨江经济开发区景明大街15号,300402,宝色股份,2014-10-10,"202,000,000","66,100,000",,,,0,0,华东,江苏,南京市,C 制造业,www.baose.com
300403,地尔汉宇,江门市地尔汉宇电器股份有限公司,"Jiangmen iDear-Hanyu Electrical Joint-Stock Co., Ltd",广东省江门市高新技术开发区清澜路336号,300403,地尔汉宇,2014-10-30,"134,000,000","58,820,000",,,,0,0,华南,广东,江门市,C 制造业,www.idearhanyu.com
300404,博济医药,广州博济医药生物技术股份有限公司,"Guangzhou Boji Medical & Biotechnological Co., Ltd.",广东省广州市天河区龙怡路117号1506房,300404,博济医药,2015-04-24,"133,340,000","64,914,800",,,,0,0,华南,广东,广州市,M 科研服务,www.gzboji.com
300405,科隆精化,辽宁科隆精细化工股份有限公司,"LIAONING  KELONG  FINE  CHEMICAL  CO., LTD.",辽宁省辽阳市宏伟区万和七路36号,300405,科隆精化,2014-10-30,"78,153,587","31,219,950",,,,0,0,东北,辽宁,辽阳市,C 制造业,www.kelongchem.com
300406,九强生物,北京九强生物技术股份有限公司,"Beijing Strong Biotechnologies, Inc",北京市海淀区花园东路15号旷怡大厦5层,300406,九强生物,2014-10-30,"499,891,806","205,870,546",,,,0,0,华北,北京,北京市,C 制造业,www.bsbe.com.cn
300407,凯发电气,天津凯发电气股份有限公司,"Tianjin Keyvia Electric Co.,Ltd",天津市新产业园区华苑产业区物华道8号,300407,凯发电气,2014-12-03,"272,000,000","134,930,180",,,,0,0,华北,天津,天津市,C 制造业,www.keyvia.cn
300408,三环集团,潮州三环（集团）股份有限公司,"CHAOZHOU THREE-CIRCLE (GROUP) CO.,LTD.",广东省潮州市凤塘三环工业城内综合楼,300408,三环集团,2014-12-03,"1,727,950,422","978,976,770",,,,0,0,华南,广东,潮州市,C 制造业,www.cctc.cc
300409,道氏技术,广东道氏技术股份有限公司,"Guangdong Dowstone Technology Co.,Ltd.",广东省恩平市圣堂镇三联佛仔坳,300409,道氏技术,2014-12-03,"215,000,000","91,050,002",,,,0,0,华南,广东,江门市,C 制造业,www.dowstone.com.cn
300410,正业科技,广东正业科技股份有限公司,"GUANGDONG ZHENGYE TECHNOLOGY CO., LTD.",广东省东莞市松山湖科技产业园区科技九路2号,300410,正业科技,2014-12-31,"181,120,830","52,450,186",,,,0,0,华南,广东,东莞市,C 制造业,www.zhengyee.com
300411,金盾股份,浙江金盾风机股份有限公司,"ZHEJIANG JINDUN FANS CO.,LTD.",浙江省绍兴市上虞区章镇镇工业园区,300411,金盾股份,2014-12-31,"160,000,000","60,664,000",,,,0,0,华东,浙江,绍兴市,C 制造业,www.jindunfan.com
300412,迦南科技,浙江迦南科技股份有限公司,"Zhejiang Canaan Technology Co., Ltd.",浙江省永嘉县瓯北镇东瓯工业园区,300412,迦南科技,2014-12-31,"129,635,500","38,610,000",,,,0,0,华东,浙江,温州市,C 制造业,www.china-jianan.com/cn/
